id,user_id,course_id,course_module_id,progress_current,steps_done,is_achieved,course_progress_id,time_created,time_achieved,time_unlocked,tasks_done
6714086,219,721,0,7.0,13,True,462998,2021-10-19 06:08:26.234077,2021-11-28 19:56:50.316731,2021-11-28 17:08:14.470642,7
6714095,219,721,9,6.0,8,True,462998,2021-10-19 06:08:26.234077,2021-11-29 20:56:29.807795,2021-11-29 17:40:01.213070,6
6714087,219,721,1,2.0,5,False,462998,2021-10-19 06:08:26.234077,,2021-11-29 20:56:29.807795,2
6714096,219,721,10,1.0,3,False,462998,2021-10-19 06:08:26.234077,,2021-11-29 20:56:29.807795,1
5534678,2000,721,11,7.0,16,True,383390,2021-09-02 14:09:42.041601,2021-09-04 09:36:51.724935,2021-09-30 19:14:28.126681,7
5534666,2000,721,0,7.0,13,True,383390,2021-09-02 14:09:42.041601,2021-09-04 09:36:51.724935,2021-09-30 19:14:28.126681,7
5534679,2000,721,12,7.0,18,True,383390,2021-09-02 14:09:42.041601,2021-09-30 19:14:28.126681,2021-09-04 09:36:51.724935,7
5534670,2000,721,4,10.0,18,True,383390,2021-09-02 14:09:42.041601,2021-09-30 18:26:09.107318,2021-09-04 09:36:51.724935,10
5534671,2000,721,5,7.0,16,True,383390,2021-09-02 14:09:42.041601,2021-09-04 09:36:51.724935,2021-09-30 19:14:28.126681,7
5534676,2000,721,9,7.0,9,True,383390,2021-09-02 14:09:42.041601,2021-11-17 17:34:53.199444,2021-11-17 17:07:12.395893,7
5534667,2000,721,1,7.0,11,True,383390,2021-09-02 14:09:42.041601,2021-11-17 21:47:14.532111,2021-11-17 17:34:53.199444,7
5534677,2000,721,10,7.0,13,True,383390,2021-09-02 14:09:42.041601,2021-11-17 22:51:50.699961,2021-11-17 17:34:53.199444,7
6664658,884,721,4,0.0,3,False,460047,2021-10-15 16:35:05.931819,,2021-11-10 16:57:00.890417,0
5771898,1247,721,4,8.0,14,True,402164,2021-09-14 12:25:59.602272,2021-11-08 08:41:13.228654,2021-09-21 09:55:07.527138,8
5771907,1247,721,12,0.0,4,False,402164,2021-09-14 12:25:59.602272,,2021-11-08 08:41:13.228654,0
5651408,2891,721,4,10.0,15,True,392434,2021-09-07 06:54:46.741814,2021-09-07 06:55:11.497136,2021-09-07 06:55:11.497136,10
5651409,2891,721,5,3.0,8,False,392434,2021-09-07 06:54:46.741814,,2021-09-07 06:55:11.497136,3
5651417,2891,721,12,7.0,14,True,392434,2021-09-07 06:54:46.741814,2021-09-07 06:55:11.497136,2021-09-07 06:55:11.497136,7
6864199,2016,721,4,10.0,18,True,472119,2021-10-26 16:11:55.996796,2021-10-30 17:31:14.790909,2021-10-27 18:54:30.550801,10
6864200,2016,721,5,0.0,3,False,472119,2021-10-26 16:11:55.996796,,2021-11-02 08:59:56.648431,0
6864207,2016,721,12,7.0,18,True,472119,2021-10-26 16:11:55.996796,2021-11-02 08:59:56.648431,2021-10-30 17:31:14.790909,7
6533758,967,721,4,10.0,18,True,451742,2021-10-09 09:29:56.008660,2021-10-27 11:38:20.638110,2021-10-22 14:37:21.935112,10
6533766,967,721,12,7.0,18,True,451742,2021-10-09 09:29:56.008660,2021-11-30 08:58:02.880547,2021-10-27 11:38:20.638110,7
6533754,967,721,0,7.0,13,True,451742,2021-10-09 09:29:56.008660,2021-11-30 13:04:05.164522,2021-11-30 12:14:23.870308,7
6533759,967,721,5,7.0,16,True,451742,2021-10-09 09:29:56.008660,2021-11-30 10:37:27.940160,2021-11-30 08:58:02.880547,7
6533755,967,721,1,7.0,11,True,451742,2021-10-09 09:29:56.008660,2021-11-30 16:07:48.971151,2021-11-30 15:52:07.704008,7
6533765,967,721,11,7.0,16,True,451742,2021-10-09 09:29:56.008660,2021-11-30 12:14:23.870308,2021-11-30 10:37:27.940160,7
6533764,967,721,10,7.0,13,True,451742,2021-10-09 09:29:56.008660,2021-11-30 16:35:31.813410,2021-11-30 15:52:07.704008,7
6533763,967,721,9,7.0,9,True,451742,2021-10-09 09:29:56.008660,2021-11-30 15:52:07.704008,2021-11-30 15:02:56.462326,7
5761412,1591,721,4,10.0,18,True,401326,2021-09-13 18:16:39.307258,2021-09-27 17:17:07.831242,2021-09-14 17:34:33.413311,10
5761421,1591,721,12,7.0,18,True,401326,2021-09-13 18:16:39.307258,2021-11-05 10:49:54.049494,2021-09-27 17:17:07.831242,7
5761413,1591,721,5,5.0,11,True,401326,2021-09-13 18:16:39.307258,2021-11-21 13:48:40.252340,2021-11-05 10:49:54.049494,5
5761420,1591,721,11,0.0,0,False,401326,2021-09-13 18:16:39.307258,,2021-11-21 13:48:40.252340,0
5761674,1959,721,12,1.0,2,False,401344,2021-09-13 18:24:02.507422,,2021-09-13 18:24:16.718325,1
5761665,1959,721,4,7.0,10,True,401344,2021-09-13 18:24:02.507422,,2021-09-13 18:24:16.718325,7
5717184,2059,721,5,7.0,11,True,397593,2021-09-10 18:36:36.183961,2021-10-15 13:30:42.335130,2021-10-14 15:39:36.968151,7
5717179,2059,721,0,7.0,11,True,397593,2021-09-10 18:36:36.183961,2021-10-21 18:14:47.730379,2021-10-16 09:18:23.326264,7
5717183,2059,721,4,10.0,17,True,397593,2021-09-10 18:36:36.183961,2021-10-08 16:17:42.425034,2021-09-11 08:50:16.012054,10
5717191,2059,721,11,7.0,9,True,397593,2021-09-10 18:36:36.183961,2021-10-16 09:18:23.326264,2021-10-15 13:30:42.335130,7
5717192,2059,721,12,7.0,10,True,397593,2021-09-10 18:36:36.183961,2021-10-14 15:39:36.968151,2021-10-08 16:17:42.425034,7
5651366,1007,721,4,9.0,17,True,392431,2021-09-07 06:53:55.820915,2021-09-20 17:23:11.719330,2021-09-13 13:49:37.019702,9
5651375,1007,721,12,0.0,1,False,392431,2021-09-07 06:53:55.820915,,2021-09-20 17:23:11.719330,0
5546949,2707,721,12,7.0,14,True,384301,2021-09-02 18:39:06.818547,2021-09-02 18:39:14.708584,2021-09-02 18:39:14.708584,7
5546941,2707,721,5,7.0,12,True,384301,2021-09-02 18:39:06.818547,2021-09-02 18:39:14.708584,2021-09-02 18:39:14.708584,7
5546940,2707,721,4,10.0,15,True,384301,2021-09-02 18:39:06.818547,2021-09-02 18:39:14.708584,2021-09-02 18:39:14.708584,10
5546948,2707,721,11,0.0,1,False,384301,2021-09-02 18:39:06.818547,,2021-09-02 18:39:14.708584,0
5745348,391,721,4,7.0,10,True,399956,2021-09-12 16:53:39.645869,2021-09-12 18:23:35.300940,2021-09-12 16:54:03.563898,7
5745357,391,721,12,1.0,4,False,399956,2021-09-12 16:53:39.645869,,2021-09-12 16:54:03.563898,1
6812291,1800,721,4,6.0,10,False,468743,2021-10-24 08:39:28.892376,,2021-10-26 07:15:25.917801,6
5751811,1536,721,4,10.0,18,True,400478,2021-09-13 07:15:24.016976,2021-11-18 17:42:36.655187,2021-11-05 10:54:36.230054,10
5751820,1536,721,12,7.0,11,True,400478,2021-09-13 07:15:24.016976,2021-11-20 21:53:29.087759,2021-11-18 17:42:36.655187,7
5751812,1536,721,5,7.0,11,True,400478,2021-09-13 07:15:24.016976,2021-11-22 10:59:57.821894,2021-11-20 21:53:29.087759,7
5751819,1536,721,11,0.0,2,False,400478,2021-09-13 07:15:24.016976,,2021-11-22 10:59:57.821894,0
6907615,2046,721,4,10.0,18,True,475259,2021-10-28 06:28:56.041951,2021-10-31 20:04:04.631352,2021-10-29 18:29:43.574216,10
6907616,2046,721,5,1.0,4,False,475259,2021-10-28 06:28:56.041951,,2021-11-10 19:06:13.992425,1
6907623,2046,721,12,7.0,18,True,475259,2021-10-28 06:28:56.041951,2021-11-10 19:06:13.992425,2021-10-31 20:04:04.631352,7
5991307,198,721,4,2.0,6,False,416946,2021-09-21 13:27:51.307515,,2021-09-21 14:08:58.513803,2
5808494,2670,721,0,7.0,9,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808507,2670,721,12,7.0,14,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808505,2670,721,10,7.0,10,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808504,2670,721,9,7.0,7,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808495,2670,721,1,7.0,9,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808506,2670,721,11,7.0,13,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808499,2670,721,5,7.0,12,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,7
5808498,2670,721,4,10.0,18,True,404719,2021-09-15 16:22:59.593561,2021-09-15 16:23:03.122612,2021-09-15 16:23:03.122612,10
5773919,1607,721,4,10.0,17,True,402328,2021-09-14 14:23:29.407427,2021-10-26 15:39:10.442480,2021-10-14 16:56:25.477046,10
5773928,1607,721,12,0.0,6,False,402328,2021-09-14 14:23:29.407427,,2021-10-26 15:39:10.442480,0
6390168,1342,721,5,7.0,16,True,442590,2021-10-03 16:42:41.907414,2021-10-17 10:19:19.882590,2021-10-12 16:50:40.122079,7
6390175,1342,721,12,7.0,18,True,442590,2021-10-03 16:42:41.907414,2021-10-12 16:50:40.122079,2021-10-09 16:34:25.912214,7
6390167,1342,721,4,10.0,16,True,442590,2021-10-03 16:42:41.907414,2021-10-09 16:34:25.912214,2021-10-03 18:12:07.207298,10
6390163,1342,721,0,7.0,13,True,442590,2021-10-03 16:42:41.907414,2021-10-24 16:14:57.074739,2021-10-20 18:28:04.575840,7
6390174,1342,721,11,7.0,16,True,442590,2021-10-03 16:42:41.907414,2021-10-20 18:28:04.575840,2021-10-17 10:19:19.882590,7
6390172,1342,721,9,7.0,9,True,442590,2021-10-03 16:42:41.907414,2021-11-01 16:16:49.241184,2021-11-01 09:11:21.716835,7
6390164,1342,721,1,7.0,10,True,442590,2021-10-03 16:42:41.907414,2021-11-02 10:24:19.999156,2021-11-01 16:16:49.241184,7
6390173,1342,721,10,7.0,13,True,442590,2021-10-03 16:42:41.907414,2021-11-03 10:03:02.212112,2021-11-01 16:16:49.241184,7
5599392,2538,721,4,8.0,9,True,388485,2021-09-04 17:12:30.107491,2021-09-04 17:12:32.711438,2021-09-04 17:12:32.711438,8
5599401,2538,721,12,5.0,6,True,388485,2021-09-04 17:12:30.107491,2021-09-04 17:12:32.711438,2021-09-04 17:12:32.711438,5
5599400,2538,721,11,5.0,5,True,388485,2021-09-04 17:12:30.107491,2021-09-04 17:12:32.711438,2021-09-04 17:12:32.711438,5
5599388,2538,721,0,5.0,7,True,388485,2021-09-04 17:12:30.107491,2021-09-04 17:12:32.711438,2021-09-04 17:12:32.711438,5
5599393,2538,721,5,6.0,11,True,388485,2021-09-04 17:12:30.107491,2021-09-04 17:12:32.711438,2021-09-04 17:12:32.711438,6
5599398,2538,721,9,5.0,7,True,388485,2021-09-04 17:12:30.107491,2021-09-04 17:12:32.711438,2021-09-04 17:12:32.711438,5
5599389,2538,721,1,2.0,4,False,388485,2021-09-04 17:12:30.107491,,2021-09-04 17:12:32.711438,2
5599399,2538,721,10,1.0,4,False,388485,2021-09-04 17:12:30.107491,,2021-09-04 17:12:32.711438,1
5660230,2688,721,12,0.0,0,False,393125,2021-09-07 15:35:14.740231,,2021-09-12 17:14:59.819588,0
5660221,2688,721,4,7.0,12,True,393125,2021-09-07 15:35:14.740231,2021-09-12 17:14:59.819588,2021-09-10 06:43:51.622046,7
6954145,2241,721,4,10.0,18,True,478280,2021-10-30 06:39:00.706874,2021-11-19 10:20:46.409572,2021-11-03 19:40:21.364555,10
6954153,2241,721,12,1.0,6,False,478280,2021-10-30 06:39:00.706874,,2021-11-19 10:20:46.409572,1
5621559,974,721,12,7.0,10,True,390169,2021-09-05 15:01:21.207663,2021-10-28 10:27:07.546795,2021-10-06 11:08:59.032414,7
5621550,974,721,4,10.0,13,True,390169,2021-09-05 15:01:21.207663,2021-10-06 11:08:59.032414,2021-09-10 05:46:34.812024,10
5621551,974,721,5,7.0,11,True,390169,2021-09-05 15:01:21.207663,2021-11-03 05:59:46.229308,2021-10-28 10:27:07.546795,7
5621546,974,721,0,1.0,5,False,390169,2021-09-05 15:01:21.207663,,2021-11-03 06:13:59.546363,1
5621558,974,721,11,7.0,10,True,390169,2021-09-05 15:01:21.207663,2021-11-03 06:13:59.546363,2021-11-03 05:59:46.229308,7
6970049,362,721,4,0.0,0,False,479260,2021-10-30 18:53:17.282575,,2021-11-17 16:46:42.551696,0
6335106,1192,721,10,3.0,3,False,439214,2021-10-01 17:19:17.191534,,2021-10-01 17:19:20.005733,3
6335096,1192,721,0,6.0,8,True,439214,2021-10-01 17:19:17.191534,2021-10-01 17:19:20.005733,2021-10-01 17:19:20.005733,6
6335108,1192,721,12,6.0,13,True,439214,2021-10-01 17:19:17.191534,2021-10-01 17:19:20.005733,2021-10-01 17:19:20.005733,6
6335100,1192,721,4,10.0,15,True,439214,2021-10-01 17:19:17.191534,2021-10-01 17:19:20.005733,2021-10-01 17:19:20.005733,10
6335105,1192,721,9,7.0,7,True,439214,2021-10-01 17:19:17.191534,2021-10-01 17:19:20.005733,2021-10-01 17:19:20.005733,7
6335101,1192,721,5,7.0,12,True,439214,2021-10-01 17:19:17.191534,2021-10-01 17:19:20.005733,2021-10-01 17:19:20.005733,7
6335107,1192,721,11,6.0,11,True,439214,2021-10-01 17:19:17.191534,2021-10-01 17:19:20.005733,2021-10-01 17:19:20.005733,6
6335097,1192,721,1,0.0,1,False,439214,2021-10-01 17:19:17.191534,,2021-10-01 17:19:20.005733,0
5942198,2189,721,4,8.0,12,True,413616,2021-09-20 05:40:46.122462,2021-09-20 05:40:57.586438,2021-09-20 05:40:57.586438,8
5942207,2189,721,12,0.0,3,False,413616,2021-09-20 05:40:46.122462,,2021-09-20 05:40:57.586438,0
5632201,2031,721,4,10.0,16,True,390961,2021-09-06 06:35:47.383045,2021-11-10 06:50:59.637020,2021-09-15 04:38:08.724407,10
5632210,2031,721,12,1.0,5,False,390961,2021-09-06 06:35:47.383045,,2021-11-10 06:50:59.637020,1
5654772,2848,721,4,10.0,18,True,392691,2021-09-07 10:41:26.824879,2021-09-15 08:47:33.111000,2021-09-08 14:58:50.721699,10
5654768,2848,721,0,7.0,13,True,392691,2021-09-07 10:41:26.824879,2021-11-30 16:36:00.133589,2021-11-30 16:29:42.759016,7
5654780,2848,721,11,7.0,16,True,392691,2021-09-07 10:41:26.824879,2021-11-30 16:29:42.759016,2021-11-30 16:24:07.934359,7
5654773,2848,721,5,7.0,16,True,392691,2021-09-07 10:41:26.824879,2021-11-30 16:24:07.934359,2021-11-30 16:14:32.968110,7
5654778,2848,721,9,7.0,9,True,392691,2021-09-07 10:41:26.824879,2021-11-30 17:08:46.982136,2021-11-30 17:01:39.981206,7
5654769,2848,721,1,7.0,11,True,392691,2021-09-07 10:41:26.824879,2021-11-30 17:23:57.074015,2021-11-30 17:08:46.982136,7
5654779,2848,721,10,7.0,13,True,392691,2021-09-07 10:41:26.824879,2021-11-30 17:27:48.934970,2021-11-30 17:08:46.982136,7
5654781,2848,721,12,7.0,18,True,392691,2021-09-07 10:41:26.824879,2021-11-30 16:14:32.968110,2021-09-15 08:47:33.111000,7
6560492,2398,721,4,1.0,4,False,453395,2021-10-11 05:13:15.465662,,2021-11-08 05:25:25.619291,1
5871770,781,721,4,5.0,8,False,408903,2021-09-17 13:09:15.175478,,2021-11-09 17:30:41.705354,5
5933750,1020,721,4,0.0,0,False,413061,2021-09-19 16:23:49.505510,,2021-09-20 15:24:25.215224,0
5948593,1049,721,12,7.0,18,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5948581,1049,721,1,7.0,11,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5948591,1049,721,10,7.0,13,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5948592,1049,721,11,7.0,16,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5948584,1049,721,4,10.0,18,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,10
5948580,1049,721,0,7.0,13,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5948585,1049,721,5,7.0,16,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5948590,1049,721,9,7.0,9,True,414086,2021-09-20 11:18:36.305955,2021-09-20 11:18:42.013160,2021-09-20 11:18:42.013160,7
5825509,2599,721,12,0.0,0,False,405860,2021-09-16 07:32:58.748116,,2021-11-11 08:34:16.302014,0
5825500,2599,721,4,7.0,11,True,405860,2021-09-16 07:32:58.748116,2021-11-11 08:34:16.302014,2021-10-07 08:43:36.455207,7
5588577,1555,721,4,10.0,18,True,387628,2021-09-04 11:46:47.232401,2021-11-12 19:13:52.055888,2021-11-06 21:31:49.091579,10
5588586,1555,721,12,0.0,5,False,387628,2021-09-04 11:46:47.232401,,2021-11-12 19:13:52.055888,0
6845733,102,721,4,10.0,18,True,470770,2021-10-26 00:13:58.156508,2021-11-02 07:27:37.233849,2021-11-02 04:05:17.497076,10
6845741,102,721,12,7.0,18,True,470770,2021-10-26 00:13:58.156508,2021-11-02 08:18:49.489515,2021-11-02 07:27:37.233849,7
6845734,102,721,5,6.0,14,True,470770,2021-10-26 00:13:58.156508,2021-11-05 12:32:15.406711,2021-11-02 08:18:49.489515,6
6845740,102,721,11,3.0,6,False,470770,2021-10-26 00:13:58.156508,,2021-11-05 12:32:15.406711,3
5508165,2146,721,0,7.0,9,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,7
5508176,2146,721,10,7.0,10,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,7
5508175,2146,721,9,7.0,7,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,7
5508166,2146,721,1,7.0,9,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,7
5508169,2146,721,4,10.0,14,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,10
5508177,2146,721,11,7.0,13,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,7
5508170,2146,721,5,7.0,12,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,7
5508178,2146,721,12,6.0,13,True,380969,2021-09-01 13:53:16.008657,2021-09-01 13:53:30.417610,2021-09-01 13:53:30.417610,6
5712643,2715,721,4,10.0,15,True,397209,2021-09-10 14:25:18.709169,2021-09-10 14:25:22.650892,2021-09-10 14:25:22.650892,10
5712644,2715,721,5,6.0,9,True,397209,2021-09-10 14:25:18.709169,2021-09-10 14:25:22.650892,2021-09-10 14:25:22.650892,6
5712651,2715,721,11,3.0,4,False,397209,2021-09-10 14:25:18.709169,,2021-09-10 14:25:22.650892,3
5712652,2715,721,12,6.0,17,True,397209,2021-09-10 14:25:18.709169,2021-09-10 14:25:22.650892,2021-09-10 14:25:22.650892,6
5664468,855,721,1,3.0,5,False,393454,2021-09-07 18:40:53.107959,,2021-09-10 18:41:49.875042,3
5664480,855,721,12,6.0,12,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,6
5664478,855,721,10,7.0,10,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,7
5664471,855,721,4,10.0,15,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,10
5664477,855,721,9,7.0,7,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,7
5664467,855,721,0,7.0,9,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,7
5664479,855,721,11,7.0,13,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,7
5664472,855,721,5,7.0,12,True,393454,2021-09-07 18:40:53.107959,2021-09-10 18:41:49.875042,2021-09-10 18:41:49.875042,7
5992849,2697,721,4,4.0,4,False,417036,2021-09-21 14:05:34.614529,,2021-09-21 14:05:40.728228,4
6639140,888,721,11,7.0,16,True,458450,2021-10-14 12:11:00.553853,2021-10-17 16:32:49.879634,2021-10-16 19:19:13.861006,7
6639134,888,721,5,7.0,16,True,458450,2021-10-14 12:11:00.553853,2021-10-16 19:19:13.861006,2021-10-16 16:12:58.953273,7
6639141,888,721,12,7.0,18,True,458450,2021-10-14 12:11:00.553853,2021-10-16 16:12:58.953273,2021-10-15 19:41:55.098287,7
6639133,888,721,4,10.0,18,True,458450,2021-10-14 12:11:00.553853,2021-10-15 19:41:55.098287,2021-10-14 20:22:21.746084,10
6639129,888,721,0,7.0,13,True,458450,2021-10-14 12:11:00.553853,2021-10-18 09:51:12.768910,2021-10-17 16:32:49.879634,7
6639139,888,721,10,7.0,13,True,458450,2021-10-14 12:11:00.553853,2021-11-03 22:03:13.848629,2021-11-03 19:32:55.992417,7
6639138,888,721,9,7.0,9,True,458450,2021-10-14 12:11:00.553853,2021-11-03 19:32:55.992417,2021-11-03 11:53:57.362754,7
6639130,888,721,1,7.0,11,True,458450,2021-10-14 12:11:00.553853,2021-11-03 20:39:58.366524,2021-11-03 19:32:55.992417,7
5672338,971,721,5,0.0,0,False,394077,2021-09-08 09:32:51.734731,,2021-09-22 14:38:54.613499,0
5672346,971,721,12,5.0,8,True,394077,2021-09-08 09:32:51.734731,2021-09-22 14:38:54.613499,2021-09-14 14:55:33.007404,5
5672337,971,721,4,10.0,18,True,394077,2021-09-08 09:32:51.734731,2021-09-14 14:55:33.007404,2021-09-11 11:28:58.855702,10
6905602,259,721,4,10.0,18,True,475121,2021-10-28 04:16:28.993840,2021-11-02 10:12:52.431250,2021-11-01 14:59:08.354602,10
6905610,259,721,12,7.0,18,True,475121,2021-10-28 04:16:28.993840,2021-11-03 11:34:00.455703,2021-11-02 10:12:52.431250,7
6905603,259,721,5,7.0,16,True,475121,2021-10-28 04:16:28.993840,2021-11-04 08:40:35.736093,2021-11-03 11:34:00.455703,7
6905609,259,721,11,7.0,16,True,475121,2021-10-28 04:16:28.993840,2021-11-06 08:00:22.714235,2021-11-04 08:40:35.736093,7
6905598,259,721,0,7.0,13,True,475121,2021-10-28 04:16:28.993840,2021-11-07 15:20:22.491775,2021-11-06 08:00:22.714235,7
6905607,259,721,9,7.0,9,True,475121,2021-10-28 04:16:28.993840,2021-11-28 13:19:49.431486,2021-11-21 16:49:33.765502,7
6905608,259,721,10,7.0,13,True,475121,2021-10-28 04:16:28.993840,2021-11-30 14:21:40.076685,2021-11-28 13:19:49.431486,7
6905599,259,721,1,7.0,11,True,475121,2021-10-28 04:16:28.993840,2021-11-30 15:36:47.264486,2021-11-28 13:19:49.431486,7
5674279,465,721,0,7.0,13,True,394223,2021-09-08 11:34:40.641598,2021-10-05 17:52:31.854760,2021-10-05 17:45:54.764391,7
5674283,465,721,4,10.0,18,True,394223,2021-09-08 11:34:40.641598,2021-10-04 11:36:46.896814,2021-10-04 11:11:45.411471,10
5674291,465,721,11,7.0,13,True,394223,2021-09-08 11:34:40.641598,2021-10-05 17:45:54.764391,2021-10-05 17:38:02.720652,7
5674292,465,721,12,7.0,18,True,394223,2021-09-08 11:34:40.641598,2021-10-04 12:02:21.019964,2021-10-04 11:36:46.896814,7
5674284,465,721,5,7.0,16,True,394223,2021-09-08 11:34:40.641598,2021-10-05 17:38:02.720652,2021-10-04 12:02:21.019964,7
5674289,465,721,9,7.0,9,True,394223,2021-09-08 11:34:40.641598,2021-11-28 10:18:56.672169,2021-11-28 10:08:25.088221,7
5674280,465,721,1,7.0,11,True,394223,2021-09-08 11:34:40.641598,2021-11-28 10:31:29.630639,2021-11-28 10:18:56.672169,7
5674290,465,721,10,7.0,12,True,394223,2021-09-08 11:34:40.641598,2021-11-28 10:38:41.234812,2021-11-28 10:18:56.672169,7
6755723,1250,721,12,7.0,18,True,465358,2021-10-20 18:50:14.456425,2021-10-23 07:14:38.663641,2021-10-21 09:37:14.911891,7
6755715,1250,721,4,10.0,18,True,465358,2021-10-20 18:50:14.456425,2021-10-21 09:37:14.911891,2021-10-20 19:49:58.356006,10
6755716,1250,721,5,7.0,16,True,465358,2021-10-20 18:50:14.456425,2021-11-09 10:54:43.157905,2021-10-23 07:14:38.663641,7
6755722,1250,721,11,7.0,16,True,465358,2021-10-20 18:50:14.456425,2021-11-16 10:33:57.473088,2021-11-09 10:54:43.157905,7
6755711,1250,721,0,7.0,13,True,465358,2021-10-20 18:50:14.456425,2021-11-16 11:13:50.387888,2021-11-16 10:33:57.473088,7
5894511,2510,721,5,7.0,10,True,410364,2021-09-18 08:41:37.542886,2021-09-18 08:41:40.188741,2021-09-18 08:41:40.188741,7
5894518,2510,721,11,4.0,6,False,410364,2021-09-18 08:41:37.542886,,2021-09-18 08:41:40.188741,4
5894506,2510,721,0,7.0,7,True,410364,2021-09-18 08:41:37.542886,2021-09-18 08:41:40.188741,,7
5894519,2510,721,12,5.0,8,True,410364,2021-09-18 08:41:37.542886,2021-09-18 08:41:40.188741,2021-09-18 08:41:40.188741,5
5894507,2510,721,1,3.0,3,False,410364,2021-09-18 08:41:37.542886,,,3
5894510,2510,721,4,9.0,13,True,410364,2021-09-18 08:41:37.542886,2021-09-18 08:41:40.188741,2021-09-18 08:41:40.188741,9
6651951,2194,721,4,10.0,18,True,459245,2021-10-14 20:52:47.235067,2021-11-06 15:41:56.015876,2021-11-05 14:42:09.969023,10
6651959,2194,721,12,7.0,18,True,459245,2021-10-14 20:52:47.235067,2021-11-07 15:22:51.125846,2021-11-06 15:41:56.015876,7
6651952,2194,721,5,7.0,16,True,459245,2021-10-14 20:52:47.235067,2021-11-08 14:53:27.285459,2021-11-07 15:22:51.125846,7
6651958,2194,721,11,7.0,16,True,459245,2021-10-14 20:52:47.235067,2021-11-10 14:11:16.683711,2021-11-08 14:53:27.285459,7
6651947,2194,721,0,7.0,13,True,459245,2021-10-14 20:52:47.235067,2021-11-22 17:43:43.127430,2021-11-10 14:11:16.683711,7
6651956,2194,721,9,7.0,9,True,459245,2021-10-14 20:52:47.235067,2021-11-28 18:23:07.439591,2021-11-28 16:27:18.426471,7
6651957,2194,721,10,7.0,13,True,459245,2021-10-14 20:52:47.235067,2021-11-29 15:43:52.966207,2021-11-28 18:23:07.439591,7
6651948,2194,721,1,7.0,11,True,459245,2021-10-14 20:52:47.235067,2021-11-29 15:02:01.798734,2021-11-28 18:23:07.439591,7
5563217,2141,721,12,7.0,18,True,385554,2021-09-03 13:48:45.382885,2021-09-27 05:18:32.013191,2021-09-17 14:06:26.611479,7
5563208,2141,721,4,10.0,18,True,385554,2021-09-03 13:48:45.382885,2021-09-17 14:06:26.611479,2021-09-12 11:24:40.815112,10
5563209,2141,721,5,7.0,16,True,385554,2021-09-03 13:48:45.382885,2021-10-24 12:31:05.640801,2021-09-27 05:18:32.013191,7
